game_num,round_num,step_num,player,is_strict_ef,is_one_item_ef,is_final_allocation,final_strict_ef,final_one_item_ef,outside_consistent,offer_increasing
0,1,1,1,True,False,False,False,False,False,True
0,1,2,2,True,False,False,False,False,False,True
0,2,1,1,True,False,False,False,False,False,True
0,2,2,2,False,False,False,False,False,False,True
1,1,1,1,True,False,True,True,False,False,True
1,1,2,2,False,False,True,True,False,False,True
2,1,1,1,True,False,False,False,False,False,False
2,1,2,2,False,False,False,False,False,False,False
2,2,1,1,False,False,True,True,True,False,False
2,2,2,2,True,False,True,True,True,False,False
3,1,1,1,False,False,True,True,True,False,True
3,1,2,2,True,False,True,True,True,False,True
4,1,1,1,False,False,False,False,False,False,False
4,1,2,2,False,False,False,False,False,False,False
4,2,1,1,False,False,True,False,False,False,False
4,2,2,2,False,False,True,False,False,False,False
6,1,1,1,False,False,False,False,False,False,False
6,1,2,2,True,False,False,False,False,False,False
6,2,1,1,False,False,True,True,True,False,False
6,2,2,2,False,False,True,True,True,False,False
8,1,1,1,False,False,True,True,True,False,True
8,1,2,2,True,False,True,True,True,False,True
10,1,1,1,False,False,False,False,False,True,False
10,1,2,2,True,False,False,False,False,True,False
10,2,1,1,False,False,False,False,False,True,False
10,2,2,2,False,False,False,False,False,True,False
13,1,1,1,False,False,True,True,True,False,True
13,1,2,2,True,False,True,True,True,False,True
14,1,1,1,False,False,False,False,False,False,True
14,1,2,2,True,False,False,False,False,False,True
15,1,1,1,False,False,True,True,True,False,True
15,1,2,2,True,False,True,True,True,False,True
16,1,1,1,False,False,False,False,False,True,False
16,1,2,2,True,False,False,False,False,True,False
16,2,1,1,False,False,False,False,False,True,False
16,2,2,2,True,False,False,False,False,True,False
17,1,1,1,False,False,False,False,False,False,True
17,1,2,2,False,False,False,False,False,False,True
18,1,1,1,False,False,False,False,False,False,False
18,1,2,2,True,False,False,False,False,False,False
18,2,1,1,False,False,True,False,False,False,False
18,2,2,2,False,False,True,False,False,False,False
19,1,1,1,False,False,False,False,False,False,True
19,1,2,2,True,False,False,False,False,False,True
19,2,1,1,False,False,False,False,False,False,True
19,2,2,2,True,False,False,False,False,False,True
20,1,1,1,False,False,False,False,False,False,False
20,1,2,2,True,False,False,False,False,False,False
20,2,1,1,False,False,False,False,False,False,False
20,2,2,2,False,False,False,False,False,False,False
20,3,1,1,True,False,True,True,True,False,False
20,3,2,2,True,False,True,True,True,False,False
21,1,1,1,False,False,False,False,False,False,False
21,1,2,2,True,False,False,False,False,False,False
21,2,1,1,False,False,False,False,False,False,False
21,2,2,2,True,False,False,False,False,False,False
22,1,1,1,False,False,False,False,False,True,True
22,1,2,2,True,False,False,False,False,True,True
22,2,1,1,False,False,False,False,False,True,True
22,2,2,2,True,False,False,False,False,True,True
22,3,1,1,True,False,True,True,True,True,True
22,3,2,2,True,False,True,True,True,True,True
23,1,1,1,False,False,False,False,False,True,False
23,1,2,2,True,False,False,False,False,True,False
23,2,1,1,False,False,False,False,False,True,False
23,2,2,2,True,False,False,False,False,True,False
23,3,1,1,True,False,True,True,True,True,False
23,3,2,2,True,False,True,True,True,True,False
24,1,1,1,True,False,False,False,False,False,True
24,1,2,2,False,False,False,False,False,False,True
24,2,1,1,True,False,False,False,False,False,True
24,2,2,2,False,False,False,False,False,False,True
24,3,1,1,True,False,True,True,True,False,True
24,3,2,2,True,False,True,True,True,False,True
25,1,1,1,False,False,False,False,False,False,True
25,1,2,2,True,False,False,False,False,False,True
25,2,1,1,False,False,False,False,False,False,True
25,2,2,2,True,False,False,False,False,False,True
25,3,1,1,False,False,True,True,True,False,True
25,3,2,2,True,False,True,True,True,False,True
26,1,1,1,True,False,False,False,False,False,True
26,1,2,2,False,False,False,False,False,False,True
26,2,1,1,False,False,False,False,False,False,True
26,2,2,2,True,False,False,False,False,False,True
