game_num,round_num,step_num,player,is_strict_ef,is_one_item_ef,is_final_allocation,final_strict_ef,final_one_item_ef,outside_consistent,offer_increasing
2,1,1,1,False,False,True,False,False,False,True
2,1,2,2,True,False,True,False,False,False,True
4,1,1,1,False,False,True,False,False,False,True
4,1,2,2,True,False,True,False,False,False,True
10,1,1,1,True,False,True,True,True,False,True
10,1,2,2,True,False,True,True,True,False,True
26,1,1,1,True,False,True,True,True,False,True
26,1,2,2,True,False,True,True,True,False,True
27,1,1,1,True,False,True,True,True,True,True
27,1,2,2,True,False,True,True,True,True,True
32,1,1,1,False,False,True,True,True,True,True
32,1,2,2,True,False,True,True,True,True,True
35,1,1,1,True,False,True,False,True,False,True
35,1,2,2,True,False,True,False,True,False,True
36,1,1,1,False,False,False,False,False,False,False
36,1,2,2,True,False,False,False,False,False,False
37,1,1,1,True,False,True,True,True,True,True
37,1,2,2,True,False,True,True,True,True,True
42,1,1,1,True,False,True,True,True,False,True
42,1,2,2,False,False,True,True,True,False,True
49,1,1,1,False,False,False,False,False,False,True
49,1,2,2,True,False,False,False,False,False,True
50,1,1,1,False,False,True,False,True,False,True
50,1,2,2,True,False,True,False,True,False,True
67,1,1,1,True,False,True,False,True,True,True
67,1,2,2,True,False,True,False,True,True,True
71,1,1,1,True,False,False,False,False,False,True
71,1,2,2,False,False,False,False,False,False,True
73,1,1,1,True,False,True,True,True,False,True
73,1,2,2,True,False,True,True,True,False,True
85,1,1,1,True,False,True,True,True,True,True
85,1,2,2,True,False,True,True,True,True,True
89,1,1,1,False,False,True,True,True,True,True
89,1,2,2,True,False,True,True,True,True,True
91,1,1,1,True,False,True,False,True,False,True
91,1,2,2,True,False,True,False,True,False,True
94,1,1,1,True,False,True,True,True,True,True
94,1,2,2,True,False,True,True,True,True,True
95,1,1,1,False,False,True,True,True,True,True
95,1,2,2,True,False,True,True,True,True,True
